Epoch 413: 25it [00:00, 37.77it/s, loss=2.66e+3]
Epoch 414: 25it [00:00, 35.67it/s, loss=2.58e+3]
Epoch 415: 25it [00:00, 37.00it/s, loss=4.57e+3]
Epoch 416: 25it [00:00, 36.81it/s, loss=1.72e+3]
Epoch 417: 25it [00:00, 36.06it/s, loss=1.66e+3]
Epoch 418: 25it [00:00, 36.41it/s, loss=1.21e+3]
Epoch 419: 25it [00:00, 37.84it/s, loss=1.56e+3]
Epoch 420: 25it [00:00, 36.78it/s, loss=1.37e+3]
Epoch 421: 25it [00:00, 37.27it/s, loss=1.59e+3]
Epoch 422: 25it [00:00, 38.93it/s, loss=3.35e+3]
Epoch 423: 25it [00:00, 35.86it/s, loss=1.41e+3]
Epoch 424: 25it [00:00, 36.03it/s, loss=2.28e+3]
Epoch 425: 25it [00:00, 37.06it/s, loss=3.96e+3]
Epoch 426: 25it [00:00, 37.08it/s, loss=5.43e+3]
Epoch 427: 25it [00:00, 37.44it/s, loss=2.54e+3]
Epoch 428: 25it [00:00, 37.37it/s, loss=2.06e+3]
Epoch 429: 25it [00:00, 37.85it/s, loss=5.27e+3]
Epoch 430: 25it [00:00, 38.28it/s, loss=8.91e+3]
Epoch 431: 25it [00:00, 38.69it/s, loss=3.85e+3]
Epoch 432: 25it [00:00, 37.47it/s, loss=3.19e+3]
Epoch 433: 25it [00:00, 37.16it/s, loss=1.86e+3]
Epoch 434: 25it [00:00, 36.92it/s, loss=5.49e+3]
Epoch 435: 25it [00:00, 36.42it/s, loss=2.7e+3]
Epoch 436: 25it [00:00, 36.33it/s, loss=1.3e+3]
Epoch 437: 25it [00:00, 36.98it/s, loss=2.78e+3]
Epoch 438: 25it [00:00, 37.15it/s, loss=2.61e+3]
Epoch 439: 25it [00:00, 36.38it/s, loss=2.49e+3]
Epoch 440: 25it [00:00, 38.38it/s, loss=1.55e+3]
Epoch 441: 25it [00:00, 36.77it/s, loss=1.71e+3]
Epoch 442: 25it [00:00, 35.02it/s, loss=2.54e+3]
Epoch 443: 25it [00:00, 36.46it/s, loss=4.3e+3]
Epoch 444: 25it [00:00, 35.05it/s, loss=3.06e+3]
Epoch 445: 25it [00:00, 36.61it/s, loss=2.18e+3]
Epoch 446: 25it [00:00, 36.58it/s, loss=3.64e+3]
Epoch 447: 25it [00:00, 38.28it/s, loss=2.8e+3]
Epoch 448: 25it [00:00, 38.43it/s, loss=2.85e+3]
Epoch 449: 25it [00:00, 38.57it/s, loss=2.73e+3]
Epoch 450: 25it [00:00, 38.61it/s, loss=6.4e+3]
Epoch 451: 25it [00:00, 37.33it/s, loss=9.49e+3]
Epoch 452: 25it [00:00, 36.66it/s, loss=2.13e+3]
Epoch 453: 25it [00:00, 35.86it/s, loss=1.9e+3]
Epoch 454: 25it [00:00, 37.71it/s, loss=1.12e+3]
Epoch 455: 25it [00:00, 35.81it/s, loss=1.6e+3]
Epoch 456: 25it [00:00, 37.01it/s, loss=2.18e+3]
Epoch 457: 25it [00:00, 37.23it/s, loss=3.02e+3]
Epoch 458: 25it [00:00, 35.46it/s, loss=2.91e+3]
Epoch 459: 25it [00:00, 37.38it/s, loss=1.45e+3]
Epoch 460: 25it [00:00, 36.48it/s, loss=2.44e+3]
Epoch 461: 25it [00:00, 36.17it/s, loss=1.71e+3]
Epoch 462: 25it [00:00, 37.43it/s, loss=1.43e+3]
Epoch 463: 25it [00:00, 36.24it/s, loss=1.25e+3]
Epoch 464: 25it [00:00, 35.53it/s, loss=1.47e+3]
Epoch 465: 25it [00:00, 37.88it/s, loss=2.54e+3]
Epoch 466: 25it [00:00, 36.81it/s, loss=8.34e+3]
Epoch 467: 25it [00:00, 35.92it/s, loss=3.02e+3]
Epoch 468: 25it [00:00, 37.10it/s, loss=3.01e+3]
Epoch 469: 25it [00:00, 37.23it/s, loss=1.64e+3]
Epoch 470: 25it [00:00, 36.43it/s, loss=2.59e+3]
Epoch 471: 25it [00:00, 35.72it/s, loss=2.68e+3]
Epoch 472: 25it [00:00, 36.68it/s, loss=2.3e+3]
Epoch 473: 25it [00:00, 36.58it/s, loss=2.12e+3]
Epoch 474: 25it [00:00, 37.15it/s, loss=1.81e+3]
Epoch 475: 25it [00:00, 36.97it/s, loss=1.31e+3]
Epoch 476: 25it [00:00, 35.88it/s, loss=1.09e+3]
Epoch 477: 25it [00:00, 36.90it/s, loss=1.71e+3]
Epoch 478: 25it [00:00, 38.20it/s, loss=1.71e+3]
Epoch 479: 25it [00:00, 37.70it/s, loss=1.36e+3]
Epoch 480: 25it [00:00, 37.21it/s, loss=1.34e+3]
Epoch 481: 25it [00:00, 37.13it/s, loss=1.68e+3]
Epoch 482: 25it [00:00, 36.89it/s, loss=2.05e+3]
Epoch 483: 25it [00:00, 36.84it/s, loss=1.47e+3]
Epoch 484: 25it [00:00, 37.85it/s, loss=1.85e+3]
Epoch 485: 25it [00:00, 37.31it/s, loss=1.12e+3]
Epoch 486: 25it [00:00, 36.75it/s, loss=4.3e+3]
Epoch 487: 25it [00:00, 38.25it/s, loss=2.92e+3]
Epoch 488: 25it [00:00, 37.75it/s, loss=1.41e+3]
Epoch 489: 25it [00:00, 37.62it/s, loss=1.15e+3]
Epoch 490: 25it [00:00, 38.33it/s, loss=2.85e+3]
Epoch 491: 25it [00:00, 38.04it/s, loss=1.53e+3]
Epoch 492: 25it [00:00, 37.96it/s, loss=1.35e+3]
Epoch 493: 25it [00:00, 38.48it/s, loss=2.77e+3]
Epoch 494: 25it [00:00, 38.05it/s, loss=1.86e+3]
Epoch 495: 25it [00:00, 35.59it/s, loss=1.23e+3]
Epoch 496: 25it [00:00, 37.96it/s, loss=1.86e+3]
Epoch 497: 25it [00:00, 36.90it/s, loss=1.39e+3]
Epoch 498: 25it [00:00, 36.46it/s, loss=3.72e+3]
Epoch 499: 25it [00:00, 37.03it/s, loss=1.37e+3]
Epoch 500: 25it [00:00, 37.47it/s, loss=2.03e+3]
